pid,x,y,north,east,acres
6023,26,54,151552,-184320,4183.1802
6135,26,55,143360,-184320,2695.8407
6247,26,56,135168,-184320,1704.7991
6359,26,57,126976,-184320,474.4101
6471,26,58,118784,-184320,0.0134
6583,26,59,110592,-184320,74.5809
6919,26,62,86016,-184320,224.5254
7031,26,63,77824,-184320,45.2196
7255,26,65,61440,-184320,17.0283
7815,26,70,20480,-184320,12.2696
10727,26,96,-192512,-184320,1175.3709
11063,26,99,-217088,-184320,1022.8804
11175,26,100,-225280,-184320,622.2450
11623,26,104,-258048,-184320,1233.8506
11735,26,105,-266240,-184320,2539.5351
13079,26,117,-364544,-184320,2350.9276
13191,26,118,-372736,-184320,6861.1918
13303,26,119,-380928,-184320,1302.2242
13415,26,120,-389120,-184320,4163.3226
13527,26,121,-397312,-184320,5914.7815
13639,26,122,-405504,-184320,1806.5345
13751,26,123,-413696,-184320,1343.8391
13863,26,124,-421888,-184320,1160.3276
13975,26,125,-430080,-184320,1082.6342
14087,26,126,-438272,-184320,1517.9147
14199,26,127,-446464,-184320,2674.6114
14311,26,128,-454656,-184320,2384.2305
14423,26,129,-462848,-184320,2074.5429
14535,26,130,-471040,-184320,1423.0890
14647,26,131,-479232,-184320,1200.0457
14759,26,132,-487424,-184320,939.3423
14871,26,133,-495616,-184320,87.7180
15095,26,135,-512000,-184320,219.5746
15431,26,138,-536576,-184320,1741.4163
15543,26,139,-544768,-184320,1295.7221
15655,26,140,-552960,-184320,3969.3113
15767,26,141,-561152,-184320,2295.9670
15879,26,142,-569344,-184320,543.8390
15991,26,143,-577536,-184320,2075.5470
16103,26,144,-585728,-184320,2980.7173
16663,26,149,-626688,-184320,421.9807
16775,26,150,-634880,-184320,3325.0939
16887,26,151,-643072,-184320,1414.0158
16999,26,152,-651264,-184320,341.2688
17111,26,153,-659456,-184320,372.6805
17223,26,154,-667648,-184320,10.4496
17335,26,155,-675840,-184320,78.6422
422,27,4,561152,-176128,1090.7991
534,27,5,552960,-176128,9331.5180
646,27,6,544768,-176128,5730.8100
758,27,7,536576,-176128,1400.0852
870,27,8,528384,-176128,11.7883
982,27,9,520192,-176128,209.2976
1094,27,10,512000,-176128,3576.3263
1206,27,11,503808,-176128,9518.0707
1318,27,12,495616,-176128,5672.5065
1430,27,13,487424,-176128,10365.4346
1542,27,14,479232,-176128,2748.3774
1654,27,15,471040,-176128,3291.8570
1766,27,16,462848,-176128,38.4471
1878,27,17,454656,-176128,31.5698
1990,27,18,446464,-176128,55.2876
2102,27,19,438272,-176128,19.7072
3222,27,29,356352,-176128,63.4683
3334,27,30,348160,-176128,29.5703
3446,27,31,339968,-176128,884.3358
3558,27,32,331776,-176128,2362.8675
3670,27,33,323584,-176128,2503.6343
3782,27,34,315392,-176128,619.0438
3894,27,35,307200,-176128,32.1591
4118,27,37,290816,-176128,224.1981
4230,27,38,282624,-176128,382.5636
4342,27,39,274432,-176128,155.4865
4454,27,40,266240,-176128,203.6770
4566,27,41,258048,-176128,365.9507
4902,27,44,233472,-176128,65.7072
5126,27,46,217088,-176128,30.6126
5238,27,47,208896,-176128,1307.1302
5350,27,48,200704,-176128,107.0108
5574,27,50,184320,-176128,28.5687
5686,27,51,176128,-176128,68.9643
5798,27,52,167936,-176128,1402.6221
5910,27,53,159744,-176128,2426.8263
6022,27,54,151552,-176128,3077.8060
6134,27,55,143360,-176128,3430.4499
6246,27,56,135168,-176128,357.2233
10726,27,96,-192512,-176128,924.0757
10950,27,98,-208896,-176128,40.1042
11062,27,99,-217088,-176128,59.9663
11174,27,100,-225280,-176128,2542.4400
11286,27,101,-233472,-176128,1270.2863
11398,27,102,-241664,-176128,1013.7697
11510,27,103,-249856,-176128,426.4792
11622,27,104,-258048,-176128,53.0179
12294,27,110,-307200,-176128,17.8110
13078,27,117,-364544,-176128,2810.0022
13190,27,118,-372736,-176128,8059.2176
13302,27,119,-380928,-176128,7408.8499
13414,27,120,-389120,-176128,498.9916
13526,27,121,-397312,-176128,2100.1065
13638,27,122,-405504,-176128,400.8343
13750,27,123,-413696,-176128,7.3317
13862,27,124,-421888,-176128,6.0225
13974,27,125,-430080,-176128,292.3542
14086,27,126,-438272,-176128,734.2312
14198,27,127,-446464,-176128,345.4453
14310,27,128,-454656,-176128,1249.7987
14422,27,129,-462848,-176128,309.1824
14534,27,130,-471040,-176128,538.1775
14646,27,131,-479232,-176128,2677.9997
14758,27,132,-487424,-176128,210.4089
14870,27,133,-495616,-176128,10.6774
15094,27,135,-512000,-176128,471.4331
15206,27,136,-520192,-176128,1011.7498
15318,27,137,-528384,-176128,4006.0458
15430,27,138,-536576,-176128,3817.8287
15542,27,139,-544768,-176128,4774.5154
15654,27,140,-552960,-176128,4176.3490
15766,27,141,-561152,-176128,3058.3835
15878,27,142,-569344,-176128,4627.9766
15990,27,143,-577536,-176128,6658.1192
16102,27,144,-585728,-176128,5299.7148
16214,27,145,-593920,-176128,4958.4413
16326,27,146,-602112,-176128,3550.6942
16438,27,147,-610304,-176128,1007.4959
16550,27,148,-618496,-176128,1026.4746
16662,27,149,-626688,-176128,654.5077
16774,27,150,-634880,-176128,533.2830
16886,27,151,-643072,-176128,33.2322
17110,27,153,-659456,-176128,171.5129
17222,27,154,-667648,-176128,193.9883
17334,27,155,-675840,-176128,58.4317
17446,27,156,-684032,-176128,34.3572
421,28,4,561152,-167936,1026.3361
533,28,5,552960,-167936,8093.9012
645,28,6,544768,-167936,3439.5267
757,28,7,536576,-167936,996.3100
869,28,8,528384,-167936,14.2923
981,28,9,520192,-167936,179.7728
1093,28,10,512000,-167936,1656.9015
1205,28,11,503808,-167936,4415.9865
1317,28,12,495616,-167936,3787.9290
1429,28,13,487424,-167936,487.8813
1541,28,14,479232,-167936,1191.5443
1653,28,15,471040,-167936,4450.3807
1765,28,16,462848,-167936,758.3088
2325,28,21,421888,-167936,11.3071
2885,28,26,380928,-167936,18.7198
2997,28,27,372736,-167936,231.2100
3109,28,28,364544,-167936,125.5089
3221,28,29,356352,-167936,872.0397
3333,28,30,348160,-167936,1219.0317
3445,28,31,339968,-167936,1419.2108
3557,28,32,331776,-167936,2864.0915
3669,28,33,323584,-167936,1589.7833
3781,28,34,315392,-167936,1002.5863
3893,28,35,307200,-167936,1841.9185
4005,28,36,299008,-167936,578.0009
4117,28,37,290816,-167936,207.2820
4229,28,38,282624,-167936,473.7521
4341,28,39,274432,-167936,384.7994
4901,28,44,233472,-167936,248.0014
5573,28,50,184320,-167936,231.3182
5685,28,51,176128,-167936,5.3804
5797,28,52,167936,-167936,108.6992
5909,28,53,159744,-167936,1371.2510
6021,28,54,151552,-167936,2640.0449
6133,28,55,143360,-167936,710.9928
6245,28,56,135168,-167936,11.6187
9941,28,89,-135168,-167936,1537.3561
10053,28,90,-143360,-167936,7047.7114
10165,28,91,-151552,-167936,2692.1107
10277,28,92,-159744,-167936,3.5619
10501,28,94,-176128,-167936,640.0336
10725,28,96,-192512,-167936,195.0591
10837,28,97,-200704,-167936,393.2209
10949,28,98,-208896,-167936,454.1029
11061,28,99,-217088,-167936,216.5790
11173,28,100,-225280,-167936,4429.2230
11285,28,101,-233472,-167936,1166.0014
11397,28,102,-241664,-167936,9933.4256
11509,28,103,-249856,-167936,5074.3083
11621,28,104,-258048,-167936,88.0243
11733,28,105,-266240,-167936,95.7703
12629,28,113,-331776,-167936,42.1419
12741,28,114,-339968,-167936,20.8084
12853,28,115,-348160,-167936,90.0351
12965,28,116,-356352,-167936,821.7725
13077,28,117,-364544,-167936,3264.5899
13189,28,118,-372736,-167936,5654.2967
13301,28,119,-380928,-167936,2171.9581
13413,28,120,-389120,-167936,2200.0494
13525,28,121,-397312,-167936,3291.9971
13637,28,122,-405504,-167936,2092.9711
13973,28,125,-430080,-167936,24.9803
14085,28,126,-438272,-167936,190.6432
14197,28,127,-446464,-167936,2605.5533
14309,28,128,-454656,-167936,4396.9097
14421,28,129,-462848,-167936,2900.6645
14533,28,130,-471040,-167936,358.5774
14645,28,131,-479232,-167936,1003.1236
14757,28,132,-487424,-167936,8383.2248
14869,28,133,-495616,-167936,2458.0349
14981,28,134,-503808,-167936,383.0649
15093,28,135,-512000,-167936,3432.2209
15205,28,136,-520192,-167936,4742.6857
15317,28,137,-528384,-167936,2973.2572
15429,28,138,-536576,-167936,5411.3261
15541,28,139,-544768,-167936,4285.4087
15653,28,140,-552960,-167936,7117.5379
15765,28,141,-561152,-167936,5444.3720
15877,28,142,-569344,-167936,5444.4136
15989,28,143,-577536,-167936,1486.6821
16101,28,144,-585728,-167936,3326.8733
16213,28,145,-593920,-167936,11866.7444
16325,28,146,-602112,-167936,7226.6322
16437,28,147,-610304,-167936,4999.8539
16549,28,148,-618496,-167936,5934.8566
16661,28,149,-626688,-167936,7760.5687
16773,28,150,-634880,-167936,1147.3298
16885,28,151,-643072,-167936,178.8853
16997,28,152,-651264,-167936,99.4466
17109,28,153,-659456,-167936,79.8061
17221,28,154,-667648,-167936,61.7126
17333,28,155,-675840,-167936,264.3664
17445,28,156,-684032,-167936,15.3327
420,29,4,561152,-159744,1101.3462
532,29,5,552960,-159744,1703.0215
644,29,6,544768,-159744,328.8976
756,29,7,536576,-159744,1115.7435
868,29,8,528384,-159744,2484.7939
980,29,9,520192,-159744,962.1879
1092,29,10,512000,-159744,98.7460
1204,29,11,503808,-159744,2793.3418
1316,29,12,495616,-159744,170.5277
1428,29,13,487424,-159744,450.5999
1540,29,14,479232,-159744,202.6869
1652,29,15,471040,-159744,2351.9279
1764,29,16,462848,-159744,1103.0125
1876,29,17,454656,-159744,632.7497
1988,29,18,446464,-159744,336.9215
2100,29,19,438272,-159744,3933.7374
2212,29,20,430080,-159744,938.2402
2324,29,21,421888,-159744,71.5793
2436,29,22,413696,-159744,409.9622
2772,29,25,389120,-159744,154.4174
2884,29,26,380928,-159744,24.0160
2996,29,27,372736,-159744,100.1855
3108,29,28,364544,-159744,1805.9883
3220,29,29,356352,-159744,2803.9010
3332,29,30,348160,-159744,934.7248
3444,29,31,339968,-159744,1931.0416
3556,29,32,331776,-159744,2699.1645
3668,29,33,323584,-159744,408.7256
3780,29,34,315392,-159744,188.4870
3892,29,35,307200,-159744,35.4404
4004,29,36,299008,-159744,0.6222
4116,29,37,290816,-159744,26.1820
4228,29,38,282624,-159744,1099.7810
4340,29,39,274432,-159744,306.8119
5348,29,48,200704,-159744,106.0364
5572,29,50,184320,-159744,14.9305
5684,29,51,176128,-159744,3.7896
5908,29,53,159744,-159744,111.8697
6020,29,54,151552,-159744,81.2609
9380,29,84,-94208,-159744,136.6689
9492,29,85,-102400,-159744,18.3075
9940,29,89,-135168,-159744,757.0810
10052,29,90,-143360,-159744,3022.9653
10164,29,91,-151552,-159744,1939.7400
10276,29,92,-159744,-159744,865.4355
10388,29,93,-167936,-159744,1686.1844
10500,29,94,-176128,-159744,83.8124
10612,29,95,-184320,-159744,11.3609
10724,29,96,-192512,-159744,665.9071
10836,29,97,-200704,-159744,488.8956
10948,29,98,-208896,-159744,900.4605
11060,29,99,-217088,-159744,706.3512
11172,29,100,-225280,-159744,8655.6190
11284,29,101,-233472,-159744,7195.0031
11396,29,102,-241664,-159744,6358.6924
11508,29,103,-249856,-159744,3992.3397
11620,29,104,-258048,-159744,760.8646
11732,29,105,-266240,-159744,479.8591
12516,29,112,-323584,-159744,28.5947
12628,29,113,-331776,-159744,213.2779
12740,29,114,-339968,-159744,189.1212
12852,29,115,-348160,-159744,2067.1525
12964,29,116,-356352,-159744,880.2312
13076,29,117,-364544,-159744,1114.4457
13188,29,118,-372736,-159744,2052.6213
13300,29,119,-380928,-159744,1271.3790
13412,29,120,-389120,-159744,789.6164
13524,29,121,-397312,-159744,2971.4582
13636,29,122,-405504,-159744,394.6079
14084,29,126,-438272,-159744,714.7988
14196,29,127,-446464,-159744,1243.6001
14308,29,128,-454656,-159744,4467.3294
14420,29,129,-462848,-159744,8353.3768
14532,29,130,-471040,-159744,348.2456
14644,29,131,-479232,-159744,1100.0515
14756,29,132,-487424,-159744,858.5741
14868,29,133,-495616,-159744,1568.8506
14980,29,134,-503808,-159744,3397.5540
15092,29,135,-512000,-159744,5408.6443
15204,29,136,-520192,-159744,4072.9544
15316,29,137,-528384,-159744,3658.3962
15428,29,138,-536576,-159744,6773.2374
15540,29,139,-544768,-159744,6978.2379
15652,29,140,-552960,-159744,7938.6303
15764,29,141,-561152,-159744,6097.8324
15876,29,142,-569344,-159744,3557.7369
15988,29,143,-577536,-159744,5523.6399
16100,29,144,-585728,-159744,3371.5230
16212,29,145,-593920,-159744,7575.4514
16324,29,146,-602112,-159744,8273.1446
16436,29,147,-610304,-159744,5043.3240
16548,29,148,-618496,-159744,9165.5108
16660,29,149,-626688,-159744,7765.2971
16772,29,150,-634880,-159744,538.4656
16884,29,151,-643072,-159744,232.8371
16996,29,152,-651264,-159744,1403.6404
17108,29,153,-659456,-159744,102.4576
17220,29,154,-667648,-159744,2019.9587
17332,29,155,-675840,-159744,2440.1179
419,30,4,561152,-151552,122.3937
531,30,5,552960,-151552,414.1384
643,30,6,544768,-151552,24.9782
867,30,8,528384,-151552,129.1171
979,30,9,520192,-151552,154.1512
1091,30,10,512000,-151552,398.3692
1203,30,11,503808,-151552,2523.4397
1315,30,12,495616,-151552,50.5388
1427,30,13,487424,-151552,880.3378
1539,30,14,479232,-151552,960.9258
1651,30,15,471040,-151552,1095.9531
1763,30,16,462848,-151552,957.5424
1875,30,17,454656,-151552,542.5948
1987,30,18,446464,-151552,193.9830
2099,30,19,438272,-151552,1904.3257
2211,30,20,430080,-151552,2759.7835
2323,30,21,421888,-151552,3161.7432
2435,30,22,413696,-151552,2261.2377
2547,30,23,405504,-151552,59.2313
2771,30,25,389120,-151552,80.5113
2883,30,26,380928,-151552,62.6925
2995,30,27,372736,-151552,776.9704
3107,30,28,364544,-151552,2650.5971
3219,30,29,356352,-151552,2960.8279
3331,30,30,348160,-151552,1404.8401
3443,30,31,339968,-151552,1140.0992
3555,30,32,331776,-151552,2144.6075
3667,30,33,323584,-151552,1433.4694
3779,30,34,315392,-151552,59.5760
3891,30,35,307200,-151552,226.8805
4227,30,38,282624,-151552,3588.2500
4899,30,44,233472,-151552,32.9728
6019,30,54,151552,-151552,127.3850
9267,30,83,-86016,-151552,491.7338
9379,30,84,-94208,-151552,1896.4641
9491,30,85,-102400,-151552,10763.3821
9603,30,86,-110592,-151552,3128.1860
9715,30,87,-118784,-151552,121.9762
9827,30,88,-126976,-151552,367.2388
9939,30,89,-135168,-151552,555.7720
10163,30,91,-151552,-151552,583.6302
10275,30,92,-159744,-151552,574.1539
10387,30,93,-167936,-151552,973.7371
10499,30,94,-176128,-151552,503.4018
10611,30,95,-184320,-151552,180.9763
10723,30,96,-192512,-151552,1304.0023
10835,30,97,-200704,-151552,1683.9237
10947,30,98,-208896,-151552,730.8113
11059,30,99,-217088,-151552,156.0813
11171,30,100,-225280,-151552,5691.9165
11283,30,101,-233472,-151552,6615.1056
11395,30,102,-241664,-151552,3231.4823
11507,30,103,-249856,-151552,7965.6974
11619,30,104,-258048,-151552,1530.2713
12291,30,110,-307200,-151552,40.9734
12403,30,111,-315392,-151552,64.4535
12739,30,114,-339968,-151552,889.4656
12851,30,115,-348160,-151552,3142.1311
12963,30,116,-356352,-151552,322.2018
13187,30,118,-372736,-151552,295.6034
13299,30,119,-380928,-151552,20.6689
13411,30,120,-389120,-151552,317.3102
13523,30,121,-397312,-151552,552.1558
13635,30,122,-405504,-151552,1283.8494
13747,30,123,-413696,-151552,270.1962
14083,30,126,-438272,-151552,296.4107
14195,30,127,-446464,-151552,181.9996
14307,30,128,-454656,-151552,265.8482
14419,30,129,-462848,-151552,2294.2471
14531,30,130,-471040,-151552,3925.1401
14643,30,131,-479232,-151552,2886.4889
14755,30,132,-487424,-151552,5241.2378
14867,30,133,-495616,-151552,2231.0711
14979,30,134,-503808,-151552,5322.9413
15091,30,135,-512000,-151552,6210.5019
15203,30,136,-520192,-151552,4293.7504
15315,30,137,-528384,-151552,6742.5849
15427,30,138,-536576,-151552,8546.6304
15539,30,139,-544768,-151552,5888.7962
15651,30,140,-552960,-151552,4064.9346
15763,30,141,-561152,-151552,2733.4318
15875,30,142,-569344,-151552,4651.6619
15987,30,143,-577536,-151552,6689.6983
16099,30,144,-585728,-151552,5628.0354
16211,30,145,-593920,-151552,6937.6789
16323,30,146,-602112,-151552,5215.7873
16435,30,147,-610304,-151552,7354.7580
16547,30,148,-618496,-151552,10832.7180
16659,30,149,-626688,-151552,2812.0572
16771,30,150,-634880,-151552,7026.7108
16883,30,151,-643072,-151552,3790.2906
16995,30,152,-651264,-151552,1917.7760
17107,30,153,-659456,-151552,1977.6907
17219,30,154,-667648,-151552,2400.1576
17331,30,155,-675840,-151552,3335.2791
17443,30,156,-684032,-151552,135.8934
530,31,5,552960,-143360,8.6690
642,31,6,544768,-143360,13.7329
1202,31,11,503808,-143360,857.0718
1426,31,13,487424,-143360,373.5850
1538,31,14,479232,-143360,1254.1854
1650,31,15,471040,-143360,292.6991
1762,31,16,462848,-143360,1253.3314
1874,31,17,454656,-143360,362.6101
1986,31,18,446464,-143360,112.0446
2098,31,19,438272,-143360,853.2960
2210,31,20,430080,-143360,1289.4977
2322,31,21,421888,-143360,1159.8955
2434,31,22,413696,-143360,529.2718
2546,31,23,405504,-143360,2163.6418
2658,31,24,397312,-143360,1109.2936
2994,31,27,372736,-143360,792.1646
3106,31,28,364544,-143360,205.2201
3218,31,29,356352,-143360,1554.4187
3330,31,30,348160,-143360,293.7962
4226,31,38,282624,-143360,1507.2688
5346,31,48,200704,-143360,12.4366
9266,31,83,-86016,-143360,792.7177
9378,31,84,-94208,-143360,10115.8907
9490,31,85,-102400,-143360,4049.8906
9602,31,86,-110592,-143360,396.7760
9714,31,87,-118784,-143360,553.9044
9826,31,88,-126976,-143360,93.0142
9938,31,89,-135168,-143360,403.2168
10162,31,91,-151552,-143360,1291.1467
10274,31,92,-159744,-143360,405.1725
10498,31,94,-176128,-143360,60.3515
10610,31,95,-184320,-143360,841.8780
10722,31,96,-192512,-143360,350.1942
10834,31,97,-200704,-143360,559.7089
10946,31,98,-208896,-143360,7102.5639
11058,31,99,-217088,-143360,1684.7709
11170,31,100,-225280,-143360,147.8975
11282,31,101,-233472,-143360,2237.3624
11394,31,102,-241664,-143360,4807.0306
11506,31,103,-249856,-143360,1371.0660
12290,31,110,-307200,-143360,163.2777
12626,31,113,-331776,-143360,343.1927
12738,31,114,-339968,-143360,5650.1973
12850,31,115,-348160,-143360,1543.0965
13298,31,119,-380928,-143360,119.0086
13410,31,120,-389120,-143360,532.7863
13522,31,121,-397312,-143360,5.9672
13634,31,122,-405504,-143360,45.2011
14082,31,126,-438272,-143360,99.9455
14194,31,127,-446464,-143360,149.8629
14306,31,128,-454656,-143360,17.6287
14418,31,129,-462848,-143360,119.7720
14530,31,130,-471040,-143360,1283.1372
14642,31,131,-479232,-143360,6129.2218
14754,31,132,-487424,-143360,12373.5651
14866,31,133,-495616,-143360,6505.3817
14978,31,134,-503808,-143360,1292.0842
15090,31,135,-512000,-143360,2703.9107
15202,31,136,-520192,-143360,1363.4015
15314,31,137,-528384,-143360,4049.0050
15426,31,138,-536576,-143360,3126.8377
15538,31,139,-544768,-143360,1882.9276
15650,31,140,-552960,-143360,5179.1784
15762,31,141,-561152,-143360,6376.5433
15874,31,142,-569344,-143360,6390.5399
15986,31,143,-577536,-143360,7774.1928
16098,31,144,-585728,-143360,7929.7517
16210,31,145,-593920,-143360,10353.3352
16322,31,146,-602112,-143360,6215.2357
16434,31,147,-610304,-143360,4230.3603
16546,31,148,-618496,-143360,8591.6060
16658,31,149,-626688,-143360,3830.9217
16770,31,150,-634880,-143360,3581.1373
16882,31,151,-643072,-143360,9124.8646
16994,31,152,-651264,-143360,8236.2364
17106,31,153,-659456,-143360,9007.7635
17218,31,154,-667648,-143360,11099.4199
17330,31,155,-675840,-143360,6780.1265
17442,31,156,-684032,-143360,4966.9189
1089,32,10,512000,-135168,230.4176
1201,32,11,503808,-135168,910.6300
1425,32,13,487424,-135168,167.6949
1537,32,14,479232,-135168,146.5429
1761,32,16,462848,-135168,105.3233
1873,32,17,454656,-135168,148.9640
2097,32,19,438272,-135168,274.9253
2209,32,20,430080,-135168,1270.4762
2321,32,21,421888,-135168,83.3732
2433,32,22,413696,-135168,515.2661
2545,32,23,405504,-135168,580.8476
2657,32,24,397312,-135168,99.1555
2769,32,25,389120,-135168,48.7583
2993,32,27,372736,-135168,33.1998
3217,32,29,356352,-135168,472.2564
3329,32,30,348160,-135168,102.9711
4113,32,37,290816,-135168,106.5882
4225,32,38,282624,-135168,592.9365
8705,32,78,-45056,-135168,629.5835
8817,32,79,-53248,-135168,289.5844
9489,32,85,-102400,-135168,48.2289
9601,32,86,-110592,-135168,97.5132
9713,32,87,-118784,-135168,30.8794
9937,32,89,-135168,-135168,204.2033
10161,32,91,-151552,-135168,214.1053
10273,32,92,-159744,-135168,546.1186
10497,32,94,-176128,-135168,138.5662
10609,32,95,-184320,-135168,1784.8127
10721,32,96,-192512,-135168,1288.4074
10833,32,97,-200704,-135168,3311.2123
10945,32,98,-208896,-135168,2220.5501
11057,32,99,-217088,-135168,5773.9909
11169,32,100,-225280,-135168,1181.1012
11281,32,101,-233472,-135168,1475.8559
12289,32,110,-307200,-135168,134.3890
12401,32,111,-315392,-135168,364.0423
12513,32,112,-323584,-135168,1024.2320
12625,32,113,-331776,-135168,66.0786
12737,32,114,-339968,-135168,199.1179
12849,32,115,-348160,-135168,517.7645
13409,32,120,-389120,-135168,3.4591
13633,32,122,-405504,-135168,42.8402
14529,32,130,-471040,-135168,182.9865
14641,32,131,-479232,-135168,3087.0254
14753,32,132,-487424,-135168,5733.0590
14865,32,133,-495616,-135168,3398.8743
14977,32,134,-503808,-135168,3134.6887
15089,32,135,-512000,-135168,10766.1967
15201,32,136,-520192,-135168,5021.9655
15313,32,137,-528384,-135168,881.3564
15425,32,138,-536576,-135168,1281.5844
15537,32,139,-544768,-135168,4412.6442
15649,32,140,-552960,-135168,4125.5493
15761,32,141,-561152,-135168,5449.4782
15873,32,142,-569344,-135168,9076.0028
15985,32,143,-577536,-135168,3655.7843
16097,32,144,-585728,-135168,2209.9506
16209,32,145,-593920,-135168,3132.4860
16321,32,146,-602112,-135168,1915.2492
16433,32,147,-610304,-135168,4155.6363
16545,32,148,-618496,-135168,5025.2739
16657,32,149,-626688,-135168,3099.3152
16769,32,150,-634880,-135168,8417.8927
16881,32,151,-643072,-135168,7421.8621
16993,32,152,-651264,-135168,4085.8845
17105,32,153,-659456,-135168,4135.3932
17217,32,154,-667648,-135168,5077.8937
17329,32,155,-675840,-135168,3150.6973
17441,32,156,-684032,-135168,1898.1726
976,33,9,520192,-126976,28.7640
1088,33,10,512000,-126976,708.6304
1200,33,11,503808,-126976,410.7801
1312,33,12,495616,-126976,234.9983
1536,33,14,479232,-126976,198.6152
2096,33,19,438272,-126976,65.1378
2208,33,20,430080,-126976,606.4656
2320,33,21,421888,-126976,295.2722
2432,33,22,413696,-126976,1277.4980
2544,33,23,405504,-126976,619.4488
2656,33,24,397312,-126976,28.0257
2768,33,25,389120,-126976,163.2916
2880,33,26,380928,-126976,71.3023
3104,33,28,364544,-126976,62.2759
3216,33,29,356352,-126976,3.0577
3328,33,30,348160,-126976,16.4819
4112,33,37,290816,-126976,704.3644
5120,33,46,217088,-126976,75.0386
5344,33,48,200704,-126976,14.1303
5456,33,49,192512,-126976,19.9800
5568,33,50,184320,-126976,262.8174
5680,33,51,176128,-126976,823.4236
5792,33,52,167936,-126976,166.1866
8368,33,75,-20480,-126976,11.8200
8480,33,76,-28672,-126976,399.4501
8592,33,77,-36864,-126976,111.1925
8704,33,78,-45056,-126976,1389.4042
10272,33,92,-159744,-126976,589.2123
10384,33,93,-167936,-126976,3180.8814
10496,33,94,-176128,-126976,632.4276
10608,33,95,-184320,-126976,2091.8789
10720,33,96,-192512,-126976,2696.6810
10832,33,97,-200704,-126976,1445.7372
10944,33,98,-208896,-126976,1410.7712
11056,33,99,-217088,-126976,3824.7561
11168,33,100,-225280,-126976,7138.9049
11280,33,101,-233472,-126976,10.8798
12064,33,108,-290816,-126976,658.2483
12176,33,109,-299008,-126976,732.2779
12400,33,111,-315392,-126976,324.3649
12512,33,112,-323584,-126976,6822.5375
12624,33,113,-331776,-126976,1548.1757
12736,33,114,-339968,-126976,37.3044
12848,33,115,-348160,-126976,407.6732
13632,33,122,-405504,-126976,29.2758
14416,33,129,-462848,-126976,231.8190
14528,33,130,-471040,-126976,58.4470
14640,33,131,-479232,-126976,16.8145
14752,33,132,-487424,-126976,143.2600
14864,33,133,-495616,-126976,98.8956
14976,33,134,-503808,-126976,1694.8239
15088,33,135,-512000,-126976,9784.0007
15200,33,136,-520192,-126976,8505.9294
15312,33,137,-528384,-126976,4039.7587
15424,33,138,-536576,-126976,1474.6691
15536,33,139,-544768,-126976,4352.3910
15648,33,140,-552960,-126976,4096.4251
15760,33,141,-561152,-126976,3789.3324
15872,33,142,-569344,-126976,6683.0247
15984,33,143,-577536,-126976,6493.4408
16096,33,144,-585728,-126976,1875.3586
16208,33,145,-593920,-126976,342.2417
16320,33,146,-602112,-126976,161.0245
16432,33,147,-610304,-126976,135.8594
16544,33,148,-618496,-126976,325.0867
16656,33,149,-626688,-126976,7684.2124
16768,33,150,-634880,-126976,4698.8266
16880,33,151,-643072,-126976,3146.5960
16992,33,152,-651264,-126976,6512.5788
17104,33,153,-659456,-126976,4627.3926
17216,33,154,-667648,-126976,8837.4688
17328,33,155,-675840,-126976,3751.9809
17440,33,156,-684032,-126976,426.0564
1199,34,11,503808,-118784,35.0293
1311,34,12,495616,-118784,537.3256
1423,34,13,487424,-118784,313.7529
1535,34,14,479232,-118784,540.4771
1647,34,15,471040,-118784,96.2595
3103,34,28,364544,-118784,164.1274
3215,34,29,356352,-118784,59.6121
3327,34,30,348160,-118784,13.9138
5007,34,45,225280,-118784,2849.1229
5119,34,46,217088,-118784,1353.9183
5231,34,47,208896,-118784,104.5436
5343,34,48,200704,-118784,574.0953
5455,34,49,192512,-118784,80.0073
5567,34,50,184320,-118784,510.3594
5679,34,51,176128,-118784,702.9409
5791,34,52,167936,-118784,342.9289
7359,34,66,53248,-118784,745.2549
7471,34,67,45056,-118784,728.4701
7583,34,68,36864,-118784,2356.5075
7695,34,69,28672,-118784,2558.7450
7807,34,70,20480,-118784,59.7774
8367,34,75,-20480,-118784,362.8053
8479,34,76,-28672,-118784,78.4879
8591,34,77,-36864,-118784,607.9101
8703,34,78,-45056,-118784,30.1801
9599,34,86,-110592,-118784,87.6791
9711,34,87,-118784,-118784,401.0590
9823,34,88,-126976,-118784,1179.9230
9935,34,89,-135168,-118784,82.4164
10271,34,92,-159744,-118784,274.7171
10383,34,93,-167936,-118784,1576.7189
10495,34,94,-176128,-118784,955.5486
10607,34,95,-184320,-118784,1781.3206
10719,34,96,-192512,-118784,2054.8098
10831,34,97,-200704,-118784,4151.3213
10943,34,98,-208896,-118784,2469.0380
11055,34,99,-217088,-118784,6527.5251
11167,34,100,-225280,-118784,7102.0509
11279,34,101,-233472,-118784,4755.1020
11391,34,102,-241664,-118784,2449.1632
11727,34,105,-266240,-118784,37.9915
11839,34,106,-274432,-118784,12.3376
12063,34,108,-290816,-118784,79.6175
12175,34,109,-299008,-118784,157.2594
12287,34,110,-307200,-118784,1253.2117
12399,34,111,-315392,-118784,88.6678
12511,34,112,-323584,-118784,5671.5848
12623,34,113,-331776,-118784,4772.3349
12735,34,114,-339968,-118784,1074.7866
13631,34,122,-405504,-118784,4.1194
13743,34,123,-413696,-118784,21.0823
14303,34,128,-454656,-118784,74.4994
14975,34,134,-503808,-118784,227.1029
